"title","artist","spotify_id","lyrics","bpm","energy","danceability","loudness","valence"
"Ali (feat. Keem Hyo-Eun)","Donutman","5FvDfe9eeC9R8pEGCXqpJH","[Verse 1 : Donutman]
When i'm on the beat
막을사람 ain't nobody
전부 다 앞에 쓰러져
난 무하마드 알리
Cassius clay
날려 원 투 잽
Ain't no 펀치라인 shit
이건 pure rap shit
불순물 한점 없는 1 hunnid percent
누군말해 평범해 색깔없어 mix that
잘나가는 rapper들의
속사포하는 style
공연에선 뛰어다니면서 외쳐봐 skrr
너도 될수있어 muhthafuckin' star
That's you wanna be
여태 고집부려서 대체 얼마나 벌었니
Money money 돈이 굴러가게 하지
Run this shit
이해못한다고 생각해
좆같은 industry
전부 빨래통에 넣고 laundry
썩은 정신상태는 clarity가
다시 brain washin'
닥터드레 detoxin'
Remixin' these bithces
전부 쓰러뜨리지 like 무하마드 알리

[Hook]
Fly like a butterfly sting
Like a bee
전부다 쓰러뜨려 like 무하마드 알리
This is rap game 이건 아니지 현피
주먹대신 mic 쥐고 올라가지
On the ring
Fly like a butterfly sting
Like a bee
전부다 쓰러뜨려 like 무하마드 알리
This is rap game 이건 아니지 현피
주먹대신 mic 쥐고 올라가지
On the ring

[Verse 2 : 김효은]
내 방 하늘의 별
고이 가져와 서울로
내 맘 같이 한강을 가로지르는 선로
이 끝은 얼로
날 데려갈진 몰라도
보라고 최고라고
Go 라고 난 자신있게
말할 수 있어 여전히
과거는 저 멀리
잠시 젖었지 철 없이
여럿이 but fuck it
이젠 내 놀이턴 그 동네가 아냐
뻗어나가 더 뻗어나가
내 한방에 너네는 뻗어 나가
얻어맞아 너거 봤냐
나 나 난 쉰 적이 없으니
계속 올라가지 몇 배로
새 보금자린 18층
출발이 시팔 높네요
이건 어때요
사실 니들이 뭐라건
나는 좆도 신경 안써
사실 니들이 뭐라고
감상해 영화로 닥치고
다시 제자리로 맘을 다지고
따지고 보면 내가 하려던 말은
이게 아닌 누구도 못 막지
보여줘 내 방식 쓰러뜨려
Like 무하마드 알리

[Hook]
Fly like a butterfly sting
Like a bee
전부다 쓰러뜨려 like 무하마드 알리
This is rap game 이건 아니지 현피
주먹대신 mic 쥐고 올라가지
On the ring
Fly like a butterfly sting
Like a bee
전부다 쓰러뜨려 like 무하마드 알리
This is rap game 이건 아니지 현피
주먹대신 mic 쥐고 올라가지
On the ring

[Outro : Donutman]
내가 쓰러진 줄 알았다면
You don't know me hoe
난 여전히 여기
무하마드 알리처럼 서있어
15만원짜리 마이크와 내 낡은 컴퓨터
만있으면 i can kill everybody
And everywhere
날 의심하는 새끼들에겐
I don't give a fuck
내가 줄 수 있는건
Straight punch no metaphor
내 손에 쥔 이 가사장이 펀칭백
터질때 까지 때려
Imma be the next champ","88.014","0.7659999999999999","0.6990000000000001","-5.8020000000000005","0.311"
"POISON (feat. Leellamarz, The Quiett)","Donutman","7BS8OziiBrFqMrtxxASvNI","[Zwrotka 1: Miuosh]
Z szyi zerwę każdą smycz z ust wypluje każdy knebel
Jestem stąd jestem sobą pewnych rzeczy jestem pewien
Idę prosto przed siebie przez te betonowe lasy
Kiedy zapada zmrok wbijam w tłok ludzkiej masy
Jeden krok dzieli mnie od tego całego świata
Tylko jeden a rzadko komu udaje się wracać
Nie chcę spłacać ich długów, żyć tak jak mówi reszta
Na straży swej stać będę póki czuję bicie serca
Mój dom to moja twierdza, ta Ziemia moją matką
Nie będą o mnie pamiętać, bo zapomnieć chcieli dawno
Żyję tu własną prawdą inną niż tamta
Wolę odejść z honorem niż utonąć w ich kłamstwach
Zielona mila spacer skazańca
W oczach krew za plecami szarańcza
Wdech mnie wykańcza dłońmi dotykam nieba
Ich świat nic mi nie dał nic mi nie może mi zabrać

[Zwrotka 2: Pelson]
Pierwsze teksty na papier pod Molesty znakiem
Lałem wtedy na wszystko byłem niebieskim ptakiem
Z biegiem czasu coraz lepszy w rapie
Biały kruk na scenie czas to wywietrzyć, łapiesz?
Mam czerwone spojówki czarne trampki
Idę po drodze depczę piaskowe zamki
Nie pluje na los nie robie z siebie ofiary
Patrzę na świat przez różowe okulary
Czarny charakter na żółtych papierach
Kiedy zmiana jest faktem udowodniłem nie raz
Słyszałem kroki Boga życie jest kruche
Mam złotą proporcję między umysłem a duchem
Wersów plecak, tysiące w zeszycie
Oślepiam blaskiem jestem słońcem w zenicie
Robię swoje z mikrofonem i strzała
Potem gram w zielone, myślę o niebieskich migdałach

[Zwrotka 3: Ero]
Niech nigdy nikt nic nie staje na mej drodze
Widzę dobry układ planet i sztamę w mej załodze
Tu buduje swój zamek i to nie jest zamek z piasku
Kartka atrament oddaje co miejskie miastu
Jest więcej nas tu niż mógłbyś się spodziewać
Dla architektów słowa wznieś ręce do nieba
Ej jestem tym kim trzeba we właściwym czasie
Tu gdzie prawdę mówią wersy nie artykuły w prasie
W pełnej krasie przedstawić wszystko jest trudno
I nie znaczy że będziesz bogaty jak wdepniesz w gówno
Bit jest jak płótno wokal jak pędzel mistrza
I może to te obrazy na których w przyszłości zyskasz
Ktoś toczy pianę z pyska i zawsze jest na nie
Jego zdanie, sram w jego uznanie
Jaśnie wielmożny panie Ero to mowa o mnie
I choć był bym pijany i tak myślę przytomnie

[Zwrotka 4: Małpa]
Zeszliśmy na ziemię z drzew wtedy gdy świat był płaski
Namalować obrazki kredą na ścianach jaskiń
Żyliśmy z braćmi by wziąć ich pod opiekę
Wyjść przed szereg aby w końcu móc nazwać się człowiekiem
Okiełznać rzekę ocean a w końcu powietrze
I nauczyć się wybierać które drogi są najlepsze
Ciągle chcąc jeszcze oddawać za bezcen
Wszystko co wcześniej sprawiło że tutaj jestem
Idę po respekt od przodków w zaświatach
By wreszcie gdzieś w środku móc odczuć że spłacam
Dług który niekoniecznie należał do mnie
Chwyta za zawleczkę twój nieustraszony żołnierz
W końcu pojmiesz że choć to nie to samo
Walczymy w jednej wojnie, a więc stanowimy całość
Niech świat podpalą niech spłonie od jednej iskry
Nadchodzi koniec za moment będzie po wszystkimTekst - Rap Genius Polska","103.993","0.95","0.56","-5.99","0.228"
"Me Again (feat. CRUCiAL STAR)","Donutman","48iV53cfZRUdf85x6baFPJ","난 뒤척거려 침대 위에 누워
아침 해를 보며 멍하니
몇천 번의 기도 뒤엔
언제나 몇천 배의 공허함이
버텨냈던 매 순간이
이제 보니 연결됐어 나의 발전과
1분 1초 안정 따윈
없어 지금도 날 찌르는 날 선 말
나의 결말을 전부 아는 척 마
난 보여줬지 여태 주사위의 한쪽만
매일 어두운 방에 홀로 처박혀 완전함
을 찾아 울며 반복했던 Pantomime
내 미랜 이제 신의 간섭 밖
을 향해 넘어가고 있어 가시철조망
언젠가 그도 길의 끝에 가면 답하겠지
내가 정말 내 무덤을 팠던가는

내가 더 값비싼 시계를 메고
조금 편안히 잠들려 해도
이젠 꿈 안에서 마저 계속
신은 거부해 날

그래서 난 항상 준비돼있어
밤이 끝나면 찾아올 내일도
오늘까지 답을 피했던
신의 축복에 난 Amen

신이시여 왜 날 이곳에
내가 해야 할 일은 무엇이기에
신이시여 왜 날 시험에
들게 하셨는지 난 무언가를 이뤄낼
것만 같아 축복이 끊이질 않네 God bless
이 축복을 나눠줄게 God bless
내 삶의 이유를 점점 알게 돼
난 가야 하네 더 앞으로 I get it
나밖에 할 수 없다는걸
내가 해야만 한다는 걸
나는 알았네 그의 말을 거부하지 않겠어
돌아가지 않겠어 멈추지 않겠어
Oh God
그는 나를 놓지 않아
실수 한 번으로 무너지지 않아
일어나면 되잖아
포기하면 끝이란 걸 알아
쉴 수 없잖아

Take me
Take me again
Take me
Take me again

가줘
가져가 이제 나도
다 질렸거든 이런 거엔
숨지만 말고 가줘

I just wanna live right now
내 앞에서 모두 비켜봐
여기까지 오래 걸렸다
Bitch 넌 몰라 지금 내 상황
No flex in my zone 깝치면
바로 날아가 너의 뚝배기 Imma shoot u down
Muhfuckas how u feel now?
날 무시했던 너희 얼굴이 떠올라
이런 가사는 이제 식상하지만
이게 현실이야 u gotta deal wit it
Hip hop이 돈이 안 될 때부터 나는 rap 했지
너흰 돈 때문에 다리 벌리는 Prostitute
Lil' stupid ass bitch I ain't fuck wit you
잊지 않아 같이 걸어온 동생 형들
서윤이 형 난 지원사격
해주러 왔어 내가 뛰어들면 cover me up

내가 더 값비싼 시계를 메고
조금 편안히 잠들려 해도
이젠 꿈 안에서 마저 계속
신은 거부해 날

그래서 난 항상 준비돼있어
밤이 끝나면 찾아올 내일도
오늘까지 답을 피했던
신의 축복에 난 Amen","94.502","0.465","0.746","-13.581","0.662"
"No.1","Donutman","4ECmXULvaVPvrAPdpZT1uv","Chorus:
No One's Perfect
No One’s Perfect
No One's Perfect
No One's Perfect
No One’s Perfect
No One's Perfect
No One's Perfect
No One's Fucking Perfect
No One's Perfect
No One's Perfect (Oh)
No One's Perfect
No One's Perfect (Fuck this)
No One’s Perfect (Kill me)
No One’s Perfect (What's so funny?)

Verse 1:
We out here smokin’ 'balloons like it's raining
Girl I ain't even been home so why we niggas ordaining
My heart is broken like a needle I’ll see this shit with flaming
I am so happy we are together but that don't mean we relating
Call me the strongest nigga ever, stranded with prevailing
Since you a bitch with love I might have to do love jailing
No nigga perfect (True)
Don't mean you lie (True)
I know you wanna die but let's take a trip to Dubai (Fuck no)
If you don't wanna we can go to Brunei (Yes)
Hey Ethan Hawke ('Sup dude?)
Suck my cock (What dude?)

Chorus:
No One's Perfect
No One's Perfect
No One's Perfect
No One's Perfect
No One's Perfect
No One's Perfect
No One's Perfect
No One's Fucking Perfect
No One's Perfect
No One's Perfect (Oh)
No One's Perfect
No One's Perfect (Fuck this)
No One's Perfect (Kill me)
No One's Perfect (What's so funny?)

Verse 2:
I heard a guy named Anne get a bunny
Then I went to his house and ripped off this one knee
Why do we die so soon, like this south nigga Chung Hee
Fuck women, diamonds, and jewelry I got love with money
You never guess my final wish
To get a bitch

Chorus:
No One's Perfect
No One's Perfect
No One's Perfect
No One's Perfect
No One's Perfect
No One's Perfect
No One's Perfect
No One's Fucking Perfect
No One's Perfect
No One's Perfect (Oh)
No One's Perfect
No One's Perfect (Fuck this)
No One's Perfect (Kill me)
No One's Perfect (What's so funny?)","90.492","0.878","0.495","-4.3","0.621"
"Smile","Donutman","1w0uoYAq7w4LK6Rovx0vGD","On the corner of 5th and Main
By an old riverbed and a railroad train
There's a shop near the track
The owner works in the back
He's got a hole in his shirt, a hole in his shoe
He walks around without a whole lot to do
He's got no car, he's got no clothes
Does what he does, and that's all he knows

'Cause he's a donut man
He's doing what he can
He's happy every day, he's got nothing to lose
He's found his way

He's a donut man
He's doing what he can
He's happy every day, he's got nothing to lose
He's found his way

For at least ten years and a day
He's been going in and out of his way
To give what he's got
The Lord knows he gives a lot
With his fortune made and money down
The gifts he gives are all over town
On his face a beautiful smile
He's sending out all the while

'Cause he's a donut man
He's doing what he can
He's happy every day, he's got nothing to lose
He's found his way

He's a donut man
He's doing what he can
He's happy every day, he's got nothing to lose
He's found his way

Ahh-ahh
Ahh-ahh
Ahh-ahh

His children grew up, and he grew old
His hands got shaky, and the shop got sold
On many lives that the story's been told
There ain't nothing left but a donut hole

'Cause he's a donut man
He's doing what he can
He's happy every day, he's got nothing to lose
He's found his way

He's a donut man
He's doing what he can
He's happy every day, he's got nothing to lose
He's found his way

Donut man
Donut man
(He's a donut man, happy every day, just a donut man)
Donut man
(He's a donut man)","93.577","0.141","0.43","-16.376","0.143"
"Wash Away (feat. Brown Tigger)","Donutman","63GyTU9U7vg4Xc5a8g4j2C","[Verse 1: ilyaugust]
Now I'ma end up as a story
SRT, going fast
Ay, fuck around, li'l baby, two-hundred up on the dash
Like, whoa, ay
Do you have a little bit of time today?
(one, two, three)

[Chorus: ilyaugust]
Cross my eyes out, yeah
Kill me slowly, I'm not scared of death
I'm not scared of bullet holes in my chest
Cross my eyes out, yeah
Kill me slowly 'cause I'm not scared of death
I'm not scared of bullet holes in my chest

[Verse 2: ilyaugust]
I told you a long time ago in a place far away, oh
And I just want to know if it's too much to ask of you
Baby, can you just stay? Whoa
I tried my best, but I always get hurt
Heart pops out of my chest every time I look at her, oh
Can't get her out of my head, she should be in my bed
I always try my best, but it never seem to work, bro

[Chorus: ilyaugust]
Cross my eyes out, yeah
Kill me slowly, I'm not scared of death
I'm not scared of bullet holes in my chest
Cross my eyes out, yeah
Kill me slowly 'cause I'm not scared of death
I'm not scared of bullet holes in my chest

[Verse 3: Shleem Pink!]
I watched your pain wash away
I followed you to your grave
I think I'm falling in love
The last of the undead to awake
I saw your corpse in my room
My home resides in your tomb
I think I'm falling in love
Now we're both locked out of heaven's gates

[Chorus: ilyaugust]
Cross my eyes out, yeah
Kill me slowly, I'm not scared of death
I'm not scared of bullet holes in my chest
Cross my eyes out, yeah
Kill me slowly 'cause I'm not scared of death
I'm not scared of bullet holes in my chest

[Post-Chorus: ilyaugust, Shleem Pink]
I'm going crazy for you
Go Jeffery Dahmer for you
Don't tell me I'm not a threat
Don't tell me I'm not a threat
I'm going crazy for you
Go Charles Manson for you
Don't tell me I'm not a threat
You'll see me when you are dead","202.696","0.644","0.107","-8.068","0.257"
"Cigarette (feat. Kidd King)","Donutman","2T2pZYO5XpFSPydEN1wBBn","담배처럼 타 들어가 내 마음
넌 불 붙이고 날 빨아들여 like
Hh ha
Hh ha
Hh ha
난 돼버렸어 잿더미

Yeah 어떻게 그래 넌 사람이
이렇게 금방 식어 사랑이
우리 너무 뜨거웠잖아
너무 빨아들이다가 손이 데일까봐
걱정했었지
필터엔 립스틱이 가득 묻어
재떨이는 꽃다발로 변했지
혼자 남은 내 방에 가득찬 너의 연기
때문에 숨이 막혀와 난 죽어 천천히
너의 미소 너의 눈물
너의 숨결까지 전부 다 연기였니
손짓 한번과 함께 넌 멀리 사라졌지
I can't forget
I can't forget about you bitch

담배처럼 타 들어가 내 마음
넌 불 붙이고 날 빨아들여 like
Hh ha
Hh ha
Hh ha
난 돼버렸어 잿더미
담배처럼 타 들어가 내 마음
넌 불 붙이고 날 빨아들여 like
Hh ha
Hh ha
Hh ha
난 돼버렸어 잿더미

Yo 내 생각에 난 걍 재떨이
너의 모든걸 털어놓게 냅뒀지
So 지금 내 앞엔 꽁초로 만든 선인장뿐
여기서 과연 꽃이 필 수 있을까
But I don't wanna fuck with you anymore
I dont wanna smoke with you anymore
더 이상 니 생각대로 되지 않을걸
Yeah you know
너 때문에 연초에서 아이코스로 바꿨어
원하지 않았지만 난 맞췄어
그런게 사랑이라 배웠거든
근데 우리 사이는 해봐야 담배 한보루
다 피웠음 이제 꺼져
다 빨았지 이제 없어
더이상 네게 줄건 아무것도
My dick ain't free anymore

담배처럼 타 들어가 내 마음
넌 불 붙이고 날 빨아들여 like
Hh ha
Hh ha
Hh ha
난 돼버렸어 잿더미
담배처럼 타 들어가 내 마음
넌 불 붙이고 날 빨아들여 like
Hh ha
Hh ha
Hh ha
난 돼버렸어 잿더미","76.693","0.126","0.4629999999999999","-17.347","0.0581"
"Beer","Donutman","2mPIOgNGFxtsGJJjNVXZQe","(Verse One)

Looking for a party on a Saturday night
Heading to the happy hour feeling all right
Saw a little cutie smiling at me
Knew I’d get lucky baby can’t you see
I'm not sure what happened but if I had to guess
I'd say the I.P.A. kicked my A.S.S

(Verse Two)
Feeling mighty fine, making my move
Rhythm’s a-clicking, I'm feeling the groove
Start a conversation, feeling my best
Gonna win or lose, baby no regrets
I was feeling good...she was saying yes
Too bad the I.P.A. kicked my | A.S.S

(Verse Three)
Started drinking in the afternoon
By now my whole world, was starting to swoon
They say I have a problem, or such and such and such
All my friends think I drink too much

(Versе Four)
Heading to a hotel, evеrything’s a blur
Ready for the loving that's gonna occur
Walked into the room and we started to kiss
Getting all excited for my pretty little miss
Last thing I remember she was taking off her dress
When the I.P.A. kicked my A.S.S

(Verse Five)
Guess I passed out, when I woke she was gone
Nothing left to do so I headed home
Speeding down the highway, cross the overpass
Cops were waiting, I was going too fast
Trooper pulled me over...couldn't pass the test
Cause the | I.P.A. kicked my A.S.S

(Lead)

(Verse Six)
Took me down, spent the night in jail
Had to call Hector to post my bail
A mighty tough lesson I’ll make it clear
Drinking and driving is a bad idea

(Verse Seven)
Back at the courtroom Hector got me free
Found a loophole technicality
This time I was lucky let me make it clear
Got to be careful when you drink strong beer
Let this be a lesson, don't...make your life a mess
That I.P.A. will kick your A.S.S","169.998","0.493","0.473","-6.733","0.54"
"Comfortable (feat. BLNK)","Donutman","2AZQ8mXf3V0y8qrIuefokV","I just wanna be comfortable 나는 편하게
누워서 게으름 피며 돈도 벌고 싶다네
작업하긴 귀찮아
난 가사 쓰는 기계가 필요해
누가 좀 발명해줘 앨범 내게
Limitless 약을 먹고 싶어 아주 가끔씩
가사 쓰다 막히면은 이거 완전 답 없지
한 달 동안 백지 앞에서 고민해
어떤 개소리로 또 채워 넣지 이 blank
난 오늘도 열심히 일해
난 오늘도 돈을 벌었네
난 오늘도 너를 사랑해
이런걸 쓰고 대충 걸어 autotune
Ay ay ay ay
Ay ay ay ay
여기다가 화음 쌓으면 Like
Ay ay ay
Ay ay ay ay
Ay ay ay ay
Errbody wanna be comfortable

I just wanna be comfortable 나는 편하게
누워서 게으름 피며 돈도 벌고 싶다네
작업하긴 귀찮아
난 가사 쓰는 기계가 필요해
누가 좀 발명해줘 앨범 내게
Limitless 약을 먹고 싶어 아주 가끔씩
가사 쓰다 막히면은 이거 완전 답 없지
한 달 동안 백지 앞에서 고민해
어떤 개소리로 또 채워 넣지 2절은 피쳐링

짬 처리 느낌 드는 거는 어떡해
잘 지낸 거지 티비봤어 도넛맨
가사 쓰다 블랭이 나와 연락했겠네
눈이 멀고 나선 관심법을 쓰지
Guess it
Who i am
간만에 한 피쳐링 이건 멜로디로 적어
이쁘장히
인마 어떤 앨범 만들길래
가사 적는 기계가 필요하다니
시작해볼랬는데 끝나가네
이런 빌어먹을 놈의 8마디
일단 연락줘 봐 갈지 말지
책상 앞에 놀고 있어 아직까지
Like ay like ay
마디가 남아서 채워 like ay
Like ay like ay
마디가 남아서 채워 like ay
난 네게 복수할 거야 머지않아
이것도 내면 시발 연락 안 할 거잖아
그래 괜찮아 내겐 오토튠 있으니까
이거 만드는 데 20분 걸렸다 comfortable","105.109","0.6","0.714","-7.643","0.506"
"One Hunnit","Dbo","3EVuHxRd8syOYUcPe0WQIk","[Verse 1: Swings]
몸무게는 바뀌었지만 keep it 100
고딩 수학 점순 아냐 keep it 100
내 energy의 level 항상 keep it 100
나중에 벌 mills 알아 keep it 100
같이 갈 사람들만 가 잠깐
앨범 없는 애들이 뭘 까 잠깐
나는 용돈 줘 너는 타 잠깐
승잔 승잘 보고 올라가 잠깐
Loser는 자신 없으니까 까
그런 애들 다수가 부자
올해에 쟨 쇼미 나온다
Clones 뻔한 pattern 바꾸자
내 동년배들 대부분 멸망
윗사람들 말 꺼내지 마
문화모기 어린 애들아
다른 장르해 왜 힙합 하냐

[Hook: GIRIBOY]
One hunnit percent 나는 유기농
맑은 공기 약수터 정수기 수질
넘보지마 오지마 올라와 볼라고 오지마
청정지하 암반수로 하지 얼굴 미용

[Verse 2: Black Nut]
내 처음 single처럼 keep it 100
마치 Del Monte, bitch, I keep it 100
너네 따라쟁이, 미국 래퍼 옷걸이
내가 따라할 건 오직 미국 래퍼 돈벌이
우린 우리끼리 놀아, 너넨 걍 쩌리
그냥 신주닭발 가서 뜯어 닭도리
나는 top 위에 올라, getting high like --
Pockets fat, 내겐 있지 다른 Swings 한 명이
어딜 가도 니넨 물을 흐리고 난 흘려
Yeah, I'm drippin' water, 물을 빼 미아리처럼
Black Nut and Swings, 너네 얼굴빛 歌舞伎
We gettin' chips 마치 Calbee, ayy
Your bitches not bad and boujee
걔넨 fat and stupid
그냥 쇼미만 나오면 대주는 groupie
먹고 싶지 않어 걔넬 굳이
맨날 해 난 IU 번호를 캐낼 궁리만 I'll levitate
I never hesitate
예쁜 계집애들 새 지폐다발 또 lambo는 candy paint
떳떳하게 내 것을 해서 I'm a get that
계속 꼴리는 대로 쓰지만 나는 아냐 길태
컨셉과 현실을 쟤넨 구분 못 해
But bitch I don't care, yeah

[Hook: GIRIBOY]
One hunnit percent, 나는 유기농
맑은 공기 약수터 정수기 수질
넘보지마 오지마 올라와 볼라고 오지마
청정지하 암반수로 하지 얼굴 미용

[Verse 3: Dbo]
Yeah 빛이 나는 모습 내가 볼 땐
너는 그저 내가 흘린 정액
길을 잃었어 돈과 명예
그 중에 무엇을 one hunnit
I gotta eat so wait microwave
Think she's figure and I'm gonna figure out
끊임없이 변해 내가 찾는 건 아니야
그들을 다 용서해야 했어
그녀는 ink ink ink
아무것도 없어 난 도전을 하고 있어 동 떠
그저 그런 애들을 끌어내려
내가 그리는 건 미래니까
조심하는 게 좋아 너의 female artist
난 그냥 원해 앞으로 뒤로
I give her electro
이 녀석들은 날 받들어
시간이 가고 난 밖으로
그녀의 태도는 아 뜨거","105.058","0.915","0.85","-1.575","0.218"
"I Know What I'm Doing","Dbo","5KGE9mqIl2rviurYiGqdNd","[디보 ""I know what I'm doing"" ft. 이센스 가사]

[Intro: Dbo]
Don't stop
I know what I'm doing
I got reason to win (Let's go)

[Chorus: Dbo]
I know what I'm doing
I got reason to win
Baby, what you doing?
넌 한입으로 uh, uh
I know what I'm doing
I got reason to win
Baby, what you doing?
넌 한입으로 uh ,uh
I know what I'm doing
I got reason to win
Baby, what you doing?
You don't even, uh, uh
I know what I'm doing (Woah)
I got reason to win (Woah)
Baby, what you doing? (Woah)
You don't even know me

[Verse 1: Dbo]
Bo
Yeah, 넌 날 몰라
난 내 flow 골라
다 원해 나와 콜라-보 (Oh)
Yeah, you just fall out
넌 음악을 몰라
잘하는 랩 속사-포?
What? There's level to it, hoe
곡이 좋아 보여도 복사본
영혼이 없어 얘넨 또 싸 똥
넌 꽃중엔 조팝꽃
고속도로가 뻥 뚫렸고 난 똑바로
난 앞 뒤 같아 토마토
난 오작교 넌 오작동
꼬칼콘 니 노잣돈
코카콜라 맛있다
맛있으면 내 바나나
봐 나 나는 기차

[Chorus: Dbo]
I know what I'm doing
I got reason to win
Baby, what you doing?
넌 한입으로 uh, uh
I know what I'm doing
I got reason to win
Baby, what you doing?
넌 한입으로 uh, uh
I know what I'm doing
I got reason to win
Baby, what you doing?
You don't even, uh, uh

[Verse 2: E SENS]
Yeah, 지갑 잘 안 닫혀
수지 타산 내 약점
But 벌이 사시 사철
내 옆에 있음 살 쪄
누가 인생이 썅년이래
그럼 난 걔 전 남편
빡쳐서 바로 찼어
다시 안 봐 평생 안녕
오늘 본 강남 여자들 왜 다 존나 이뻐?
같이 놀아요, 나 고양시에 혼자 있어
Yeah, 밀물 밀려오네
I'm going in 안타면 손해
좆되게 till eight in the morning
지금 삶 반지하서 그려봤던 거지
같이 빡쳤던 친구들 다 얼굴 쫙 폈어
야, 술 더 시켜 도수 좀 높은 거
비싸고 양 적은거, hehe, 맛있어

[Chorus: Dbo]
I know what I'm doing?
I got reason to win
Baby, what you doing?
넌 한입으로 uh, uh
I know what I'm doing?
I got reason to win
Baby, what you doing?
넌 한입으로 uh, uh
I know what I'm doing?
I got reason to win
Baby, what you doing?
You don't even uh, uh
I know what I'm doing?
I got reason to win
Baby, what you doing?
You don't even know me","109.996","0.588","0.804","-19.531","0.217"
"POP IT UP","Dbo","3D5i8oH4cCr0qktOZz5MG5","[디보 ""POP IT UP"" ft. 도끼, 오케이션 가사]

[Chorus: Dbo]
Louie, Fendi, Gucci, Prada, littty, litty, litty, yeah
Louie, Fendi, Gucci, let's get litty, litty, litty, yeah
Pop it up, baby, just pop it up (Pop it up)
Pop it up, baby, just pop it up (Pop it up)
Pop it up, baby, just pop it up (Pop it up)
Pop it up, baby, just pop it up (Pop it up)
Pop it up, baby, just pop it up (Pop it up)
Pop it up, baby, just pop it up (Pop it up)
Pop it up, baby, just pop it up (Pop it up)
Pop it up, baby, just pop it up

[Verse 1: Dbo]
연기가 가득찬 방에서
불을 붙혀 내 lighter
여긴 바로 내 놀이터
여자들 천국 못 말려
막걸리 배부르게
얘네들 막무가내
침대 위 막노동 해
유혹이 너무 많네
그네 안 흔들리네
침대가 계속해서 흔들려
내 피를 빨아 뱀파이어
이 여자들 정신 팔려
I'm yo father Darth Vader
Baby, just fuck it, let's go
Baby, just smoke it, let's go
Baby, just suck it, let's go
Baby, just fucking let's go, woah
우리는 안 좋은건 안해
이제 우리를 원해
말해, 너네 뭘 원해?
찰칵, huh, bang, bang
우린 이거 계속 해야돼 turn up
얘네들은 계속 아가리 털어
목 마른 애들이 계속 날 꼬셔
난 시간 없으니까 저리 꺼져

[Chorus: Dbo]
Yeah, Louie, Fendi, Gucci, Prada, littty, litty, litty, yeah
Louie, Fendi, Gucci, let's get litty, litty, litty, yeah
Pop it up, baby, just pop it up (Woo!)
Pop it up, baby, just pop it up (Woo!)
Pop it up, baby, just pop it up (Pop it up)
Pop it up, baby, just pop it up (Pop it up)
Pop it up, baby, just pop it up (Pop it up)
Pop it up, baby, just pop it up (Pop it up)
Pop it up, baby just pop it up
Pop it up, baby, just pop it (Yo)

[Verse 2: Dok2]
어쨋든 우리는 계속돼 turn up
또 쟤네들 아가리 계속해 털어
니 기분 상했다면 I was just stunnin’
실수한게 있다면 I was learning
범인은 쟤네 I'm innocent
난 5퍼 쟤네 다 ten percent
나머지 팔십오 애석해 하기엔 바뻐
뭐 알아서 해석해 God
Kith on kith on kith
또 키뜨 위에 키뜨 and kin 늘 끼리
힘 loyalty 위엄 big blessing과 지혜 인내 코끼리
We litty 가는길 빠삭한 지리
자극만 섞인거 말고 난 지리
They ain't talking shit, they just Siris
They capping we five-nine fifties
This is my new era, 다 눈 내려 자 who better
늘 두배로 나의 힘 불릴때 쟤네 레벨 다 그대로
그때로 나는 안돌아가지 절대
태도 양자리 삼월 말 내 birthday
다 지네들 챙기고 남은거 덜때
나는 모두 나눠 사이 좋게

[Verse 3: Okasian]
I been stuck in the dark, so throw no shade
Step to the light, lookin' for a new way
Let my pride go 'cause that shit betrays
When you know better, no, you can't go both ways
아침에 눈뜨면 기도해
케이션 해 도끼 해 디보 해
기본도 안하고 왜 기분 내
난 말을 아끼고 돈 쓸래
Uh, pop it up
If you ain't paying, I ain't popping out
떨어 트리면 터뜨려
언제 터뜨렷냐는듯 첨으로
범고래 더 큰물에
방법이랑 재료는 충분해
안걸려 다 보이는 그물에
Can't do that, hm-mhm

[Chorus: Dbo]
Louie, Fendi, Gucci, Prada, littty, litty, litty, yeah
Louie, Fendi, Gucci, let's get litty, litty, litty, yeah
Pop it up, baby, just pop it up (Pop it up)
Pop it up, baby, just pop it up (Pop it up)
Pop it up, baby, just pop it up (Pop it up)
Pop it up, baby, just pop it up (Pop it up)
Pop it up, baby, just pop it up (Pop it up)
Pop it up, baby, just pop it up (Pop it up)
Pop it up, baby, just pop it up (Pop it up)
Pop it up, baby, just pop it up (Pop it up)","128.03799999999998","0.715","0.8759999999999999","-5.97","0.6409999999999999"
