step,epoch,loss,grad_norm,learning_rate
780,1.718853362734289,3.1701,1.2466928958892822,8.560939794419971e-05
790,1.74090407938258,3.4865,1.3443523645401,8.41409691629956e-05
800,1.7629547960308711,3.3125,1.1892993450164795,8.267254038179149e-05
810,1.7850055126791622,3.4506,1.357706069946289,8.120411160058738e-05
820,1.8070562293274532,3.2369,1.072390079498291,7.973568281938326e-05
830,1.8291069459757443,3.5374,1.409438133239746,7.826725403817915e-05
840,1.8511576626240354,3.343,1.2770427465438843,7.679882525697504e-05
850,1.8732083792723264,3.2459,1.1535873413085938,7.533039647577093e-05
860,1.8952590959206175,3.2221,1.2054197788238525,7.386196769456682e-05
870,1.9173098125689085,3.3225,1.2708194255828857,7.23935389133627e-05
880,1.9393605292171996,3.3759,1.1975314617156982,7.092511013215859e-05
890,1.9614112458654906,3.2679,1.1400305032730103,6.945668135095448e-05
900,1.9834619625137817,3.3794,1.3070722818374634,6.798825256975037e-05
910,2.0044101433296584,3.2887,1.2133790254592896,6.651982378854625e-05
920,2.0264608599779494,3.16,1.4645740985870361,6.505139500734214e-05
930,2.0485115766262405,3.4362,1.2114535570144653,6.358296622613803e-05
940,2.0705622932745316,3.1883,1.3544071912765503,6.211453744493393e-05
950,2.0926130099228226,3.2527,1.6155295372009277,6.064610866372982e-05
960,2.1146637265711137,3.2961,1.2091283798217773,5.9177679882525705e-05
970,2.1367144432194047,3.3768,1.30000901222229,5.770925110132159e-05
980,2.158765159867696,3.3196,1.4739235639572144,5.624082232011748e-05
990,2.180815876515987,3.2538,1.2546212673187256,5.477239353891337e-05
1000,2.202866593164278,3.1765,1.654935359954834,5.3303964757709255e-05
1010,2.224917309812569,3.2879,1.3396931886672974,5.183553597650514e-05
1020,2.24696802646086,3.3077,1.7008143663406372,5.036710719530103e-05
1030,2.269018743109151,3.2627,1.3158923387527466,4.889867841409692e-05
1040,2.291069459757442,3.3694,1.2890061140060425,4.743024963289281e-05
1050,2.313120176405733,3.2801,1.4129607677459717,4.59618208516887e-05
1060,2.3351708930540243,3.1634,1.6150954961776733,4.449339207048459e-05
1070,2.3572216097023153,3.3065,1.4234309196472168,4.3024963289280475e-05
1080,2.3792723263506064,3.4603,1.3044767379760742,4.155653450807636e-05
1090,2.4013230429988974,3.1282,1.288608193397522,4.008810572687225e-05
1100,2.4233737596471885,3.1273,1.375421166419983,3.861967694566814e-05
1110,2.4454244762954795,3.2108,1.246302843093872,3.7151248164464026e-05
1120,2.4674751929437706,3.1723,1.2921538352966309,3.5682819383259913e-05
1130,2.4895259095920617,3.1372,1.3518998622894287,3.42143906020558e-05
1140,2.5115766262403527,3.2621,1.396037220954895,3.274596182085169e-05
1150,2.5336273428886438,3.246,1.32818603515625,3.1277533039647576e-05
1160,2.555678059536935,3.3473,1.372655987739563,2.9809104258443464e-05
1170,2.577728776185226,3.3211,1.134042739868164,2.8340675477239355e-05
1180,2.599779492833517,3.2732,1.370031714439392,2.6872246696035242e-05
1190,2.621830209481808,3.0625,1.4718927145004272,2.540381791483113e-05
1200,2.643880926130099,3.3059,1.3324679136276245,2.393538913362702e-05
1210,2.66593164277839,3.3573,1.6848740577697754,2.246696035242291e-05
1220,2.687982359426681,3.2001,1.2979514598846436,2.0998531571218796e-05
1230,2.7100330760749722,3.2459,1.3949532508850098,1.9530102790014684e-05
1240,2.7320837927232633,3.2056,1.4522054195404053,1.806167400881057e-05
1250,2.7541345093715544,3.2587,1.4015251398086548,1.6593245227606463e-05
1260,2.7761852260198454,3.3652,1.323014736175537,1.5124816446402352e-05
1270,2.7982359426681365,3.2845,1.2630016803741455,1.365638766519824e-05
1280,2.8202866593164275,3.1385,1.463991641998291,1.2187958883994127e-05
1290,2.8423373759647186,3.071,1.4759960174560547,1.0719530102790015e-05
1300,2.86438809261301,3.2981,1.6098191738128662,9.251101321585904e-06
1310,2.886438809261301,3.5457,1.430186152458191,7.782672540381792e-06
1320,2.908489525909592,3.4135,1.3683372735977173,6.314243759177681e-06
1330,2.9305402425578833,3.0285,1.385168194770813,4.8458149779735685e-06
1340,2.9525909592061743,3.1801,1.304512858390808,3.3773861967694565e-06
1350,2.9746416758544654,3.2376,1.3741110563278198,1.908957415565345e-06
1360,2.9966923925027564,3.1233,1.9237802028656006,4.4052863436123357e-07
