step,epoch,loss,grad_norm,learning_rate
830,1.8291069459757443,7.075,2.975827217102051,7.826725403817915e-05
840,1.8511576626240354,6.716,2.6181559562683105,7.679882525697504e-05
850,1.8732083792723264,6.5464,2.3243744373321533,7.533039647577093e-05
860,1.8952590959206175,6.4801,2.4132943153381348,7.386196769456682e-05
870,1.9173098125689085,6.5832,2.4232428073883057,7.23935389133627e-05
880,1.9393605292171996,6.7814,2.4120335578918457,7.092511013215859e-05
890,1.9614112458654906,6.6255,2.3089442253112793,6.945668135095448e-05
900,1.9834619625137817,6.7902,2.639559030532837,6.798825256975037e-05
910,2.0044101433296584,6.243,2.422605276107788,6.651982378854625e-05
920,2.0264608599779494,6.3181,3.114072322845459,6.505139500734214e-05
930,2.0485115766262405,6.8849,2.4159772396087646,6.358296622613803e-05
940,2.0705622932745316,6.3986,2.7659547328948975,6.211453744493393e-05
950,2.0926130099228226,6.4987,3.684635877609253,6.064610866372982e-05
960,2.1146637265711137,6.5669,2.4222469329833984,5.9177679882525705e-05
970,2.1367144432194047,6.74,2.6791372299194336,5.770925110132159e-05
980,2.158765159867696,6.6529,3.0856266021728516,5.624082232011748e-05
990,2.180815876515987,6.5602,2.5030295848846436,5.477239353891337e-05
1000,2.202866593164278,6.2998,3.1218180656433105,5.3303964757709255e-05
1010,2.224917309812569,6.5385,2.6153132915496826,5.183553597650514e-05
1020,2.24696802646086,6.541,3.821410894393921,5.036710719530103e-05
1030,2.269018743109151,6.533,2.7400801181793213,4.889867841409692e-05
1040,2.291069459757442,6.7304,2.5937435626983643,4.743024963289281e-05
1050,2.313120176405733,6.6277,2.8332226276397705,4.59618208516887e-05
1060,2.3351708930540243,6.2429,3.6056315898895264,4.449339207048459e-05
1070,2.3572216097023153,6.5614,3.0238711833953857,4.3024963289280475e-05
1080,2.3792723263506064,6.8457,2.58957576751709,4.155653450807636e-05
1090,2.4013230429988974,6.2528,2.6117262840270996,4.008810572687225e-05
1100,2.4233737596471885,6.2206,2.766819477081299,3.861967694566814e-05
1110,2.4454244762954795,6.3999,2.5271406173706055,3.7151248164464026e-05
1120,2.4674751929437706,6.2928,2.589589834213257,3.5682819383259913e-05
1130,2.4895259095920617,6.2634,2.7241032123565674,3.42143906020558e-05
1140,2.5115766262403527,6.534,2.7940638065338135,3.274596182085169e-05
1150,2.5336273428886438,6.466,2.6622745990753174,3.1277533039647576e-05
1160,2.555678059536935,6.7271,2.742358922958374,2.9809104258443464e-05
1170,2.577728776185226,6.5821,2.2569632530212402,2.8340675477239355e-05
1180,2.599779492833517,6.5296,2.7364554405212402,2.6872246696035242e-05
1190,2.621830209481808,6.0984,2.861027479171753,2.540381791483113e-05
1200,2.643880926130099,6.5119,2.550321578979492,2.393538913362702e-05
1210,2.66593164277839,6.6625,3.3210434913635254,2.246696035242291e-05
1220,2.687982359426681,6.4597,2.595811367034912,2.0998531571218796e-05
1230,2.7100330760749722,6.4881,2.827160120010376,1.9530102790014684e-05
1240,2.7320837927232633,6.4584,2.9252676963806152,1.806167400881057e-05
1250,2.7541345093715544,6.5198,2.874908208847046,1.6593245227606463e-05
1260,2.7761852260198454,6.5711,2.675762176513672,1.5124816446402352e-05
1270,2.7982359426681365,6.5725,2.5487756729125977,1.365638766519824e-05
1280,2.8202866593164275,6.3031,2.95814847946167,1.2187958883994127e-05
1290,2.8423373759647186,6.2159,2.9505367279052734,1.0719530102790015e-05
1300,2.86438809261301,6.5385,3.100154161453247,9.251101321585904e-06
1310,2.886438809261301,7.1147,2.8962502479553223,7.782672540381792e-06
1320,2.908489525909592,6.7881,2.6381897926330566,6.314243759177681e-06
1330,2.9305402425578833,6.0222,2.8108346462249756,4.8458149779735685e-06
1340,2.9525909592061743,6.4353,2.7164652347564697,3.3773861967694565e-06
1350,2.9746416758544654,6.4912,2.7694265842437744,1.908957415565345e-06
1360,2.9966923925027564,6.2321,3.9528603553771973,4.4052863436123357e-07
